,gameId,playId,frame.id,OL_C_x,OL_C_y,OL_LG_x,OL_LG_y,OL_LT_x,OL_LT_y,OL_RG_x,OL_RG_y,OL_RT_x,OL_RT_y,X_Match_LT,Y_Match_LT,X_Match_LG,Y_Match_LG,X_Match_C,Y_Match_C,X_Match_RG,Y_Match_RG,X_Match_RT,Y_Match_RT,Off_1_x,Off_1_y,Off_2_x,Off_2_y,Off_3_x,Off_3_y,Off_4_x,Off_4_y,Off_5_x,Off_5_y,Off_6_x,Off_6_y,Def_1_x,Def_1_y,Def_2_x,Def_2_y,Def_3_x,Def_3_y,Def_4_x,Def_4_y,Def_5_x,Def_5_y,Def_6_x,Def_6_y,Def_7_x,Def_7_y,Def_8_x,Def_8_y,Def_9_x,Def_9_y,Def_10_x,Def_10_y,Def_11_x,Def_11_y,PlayResult,sack.ind,PassResult,num_vec,NetNoise,Predicted,OL_C_leverage,OL_C_score,OL_LG_leverage,OL_LG_score,OL_LT_leverage,OL_LT_score,OL_RG_leverage,OL_RG_score,OL_RT_leverage,OL_RT_score
557892,2017101600.0,3248.0,80.0,35.84,25.52,34.02,29.99,32.24,29.89,35.24,24.22,29.05,21.81,34.15,34.88,34.15,34.88,37.01,27.07,60.85,6.04,30.74,23.33,41.22,11.72,46.24,0.17,41.68,23.85,31.97,35.08,29.98,27.27,66.34,16.78,48.47,-0.5,44.85,9.31,60.85,6.04,53.35,16.13,55.77,20.37,36.74,25.5,30.74,23.33,37.01,27.07,38.23,29.66,48.09,31.35,34.15,34.88,11.0,0.0,C,557893.0,-3.6559105,18.944886207580566,0.29538821243604213,0.003573973644540059,0.16653071317100399,0.0020148954996249105,0.2582230347407272,0.0031243031431944326,0.15907449115418015,0.0019246808605362313,0.18422646804488388,0.0022290007308997765
557893,2017101600.0,3248.0,81.0,35.93,25.47,34.06,29.9,32.34,29.82,35.32,24.08,29.05,21.82,34.28,34.8,34.28,34.8,37.08,27.12,60.68,5.86,30.96,23.23,41.47,11.5,46.13,0.17,41.98,23.45,32.07,34.92,30.14,27.18,66.36,16.61,48.52,-0.33,45.11,9.11,60.68,5.86,53.51,15.86,55.83,20.4,36.85,25.44,30.96,23.23,37.08,27.12,38.49,29.62,48.18,31.24,34.28,34.8,11.0,0.0,C,557894.0,-3.6557984,18.997622966766357,0.3024628950169887,0.0008411994501409583,0.1682046100146023,0.0004678049036312715,0.26742739072544114,0.0007437599048909347,0.1583659585677467,0.000440441983010021,0.19092848010560443,0.0005310037532771161
557894,2017101600.0,3248.0,82.0,36.01,25.4,34.1,29.81,32.44,29.75,35.41,23.93,29.07,21.83,34.38,34.69,34.38,34.69,37.17,27.16,60.54,5.71,31.17,23.13,41.71,11.29,46.01,0.17,42.27,23.04,32.17,34.77,30.29,27.09,66.36,16.45,48.57,-0.17,45.34,8.95,60.54,5.71,53.68,15.63,55.88,20.44,36.95,25.38,31.17,23.13,37.17,27.16,38.73,29.54,48.26,31.12,34.38,34.69,11.0,0.0,C,557895.0,-3.6557379,19.070863723754883,0.3067498923862652,0.0016454703752818627,0.1702421933233186,0.0009132146178026542,0.27384019543985105,0.001468935899707738,0.15682039628671643,0.0008412173002650013,0.1969683111121233,0.0010565790855964847
557895,2017101600.0,3248.0,83.0,36.08,25.34,34.16,29.71,32.55,29.69,35.51,23.79,29.08,21.84,34.49,34.6,34.49,34.6,37.25,27.2,60.43,5.62,31.34,23.01,41.95,11.11,45.89,0.17,42.52,22.65,32.27,34.62,30.45,26.99,66.34,16.31,48.63,0.0,45.58,8.78,60.43,5.62,53.84,15.42,55.93,20.48,37.06,25.31,31.34,23.01,37.25,27.2,38.96,29.48,48.34,31.01,34.49,34.6,11.0,0.0,C,557896.0,-3.6557138,19.18028235435486,0.3077912902309698,0.00368501174598811,0.1710415767167489,0.0020477844541363396,0.27683234603266604,0.0033143577455824135,0.15417320411396668,0.0018458289305401036,0.20073973632286646,0.002403343790791543
557896,2017101600.0,3248.0,84.0,36.15,25.3,34.22,29.62,32.65,29.63,35.62,23.65,29.08,21.84,34.6,34.5,34.6,34.5,37.31,27.25,60.33,5.54,31.5,22.89,42.17,10.92,45.75,0.17,42.77,22.26,32.37,34.47,30.61,26.89,66.3,16.17,48.69,0.17,45.79,8.67,60.33,5.54,53.97,15.22,55.98,20.53,37.19,25.25,31.5,22.89,37.31,27.25,39.18,29.42,48.43,30.91,34.6,34.5,11.0,0.0,C,557897.0,-3.6557124,19.29823613166809,0.3026717692290393,0.004211100650052247,0.16904678413172652,0.0023519637274385615,0.27389481539144994,0.0038107241982917456,0.14827148690475744,0.002062915072916327,0.20026653289045043,0.002786327013539565
557897,2017101600.0,3248.0,85.0,36.2,25.26,34.29,29.52,32.75,29.55,35.71,23.53,29.12,21.81,34.71,34.4,34.71,34.4,37.39,27.31,60.23,5.47,31.67,22.77,42.38,10.75,45.6,0.24,43.01,21.88,32.48,34.32,30.77,26.8,66.27,16.03,48.75,0.35,45.99,8.59,60.23,5.47,54.09,15.06,56.03,20.58,31.67,22.77,37.32,25.2,37.39,27.31,39.4,29.39,48.53,30.82,34.71,34.4,11.0,0.0,C,557898.0,-3.6557,18.63087773323059,0.2716757404759751,0.1209954725278444,0.16990861189761744,0.0756717281678684,0.2662222903521245,0.11856668454152552,0.11418911182482386,0.05085608865397107,0.22291995879352955,0.0992812449976406
558419,2017101600.0,3502.0,1.0,77.22,29.803333,76.46,30.963333,76.36,32.573334,76.49,28.333334,76.34,26.903334,78.33,34.733334,78.55,29.643333,80.69,26.673334,86.61,10.953333,78.79,22.093334,75.97,9.723333,77.06,23.973333,72.58,29.643333,76.19,18.503334,75.0,39.583332,76.89,38.113335,78.55,29.643333,80.69,26.673334,82.27,30.923334,78.33,34.733334,78.79,22.093334,79.94,37.543335,79.8,38.333332,81.86,37.693333,83.62,19.023333,94.08,22.893333,86.61,10.953333,0.0,0.0,I,558420.0,-3.7333133,3.6976763010025024,0.005432769644553438,,0.024477687877964782,,0.0026282134004975747,,0.02224671883434334,,0.004616174830315143,
558420,2017101600.0,3502.0,2.0,77.23,29.803333,76.46,30.963333,76.36,32.573334,76.49,28.333334,76.34,26.903334,78.33,34.733334,78.55,29.633333,80.67,26.673334,86.61,10.953333,78.79,22.103333,75.97,9.723333,77.07,23.973333,72.59,29.643333,76.19,18.503334,75.03,40.093334,76.89,38.113335,78.55,29.633333,80.67,26.673334,82.25,30.873333,78.33,34.733334,78.79,22.103333,80.08,37.613335,79.8,38.333332,81.95,38.103333,83.63,19.013334,94.09,23.003334,86.61,10.953333,0.0,0.0,I,558421.0,-3.731529,3.69625324010849,0.005432730407920112,1.1001834888187601e-08,0.024363264213273304,4.93381025903585e-08,0.002601939029542972,5.269192734178427e-09,0.022289944097181092,4.513941723789735e-08,0.004818430045985474,9.757813807387056e-09
558421,2017101600.0,3502.0,3.0,77.23,29.803333,76.46,30.953333,76.36,32.573334,76.5,28.333334,76.34,26.903334,78.33,34.733334,78.55,29.633333,80.66,26.683332,86.61,10.953333,78.79,22.113333,75.97,9.723333,77.07,23.973333,72.6,29.653334,76.19,18.503334,75.07,40.56333,76.89,38.113335,78.55,29.633333,80.66,26.683332,82.24,30.863333,78.33,34.733334,78.79,22.113333,80.22,37.663334,79.81,38.333332,82.04,38.503334,83.65,19.003334,94.08,23.123333,86.61,10.953333,0.0,0.0,I,558422.0,-3.729573,3.693000376224518,0.0053040933924064105,5.6123266962919546e-08,0.023944695535277623,2.5336177937517824e-07,0.0026350646524126975,2.7881944379719004e-08,0.021916206416501494,2.3189808559719224e-07,0.004721143157514133,4.99549985636875e-08
558422,2017101600.0,3502.0,4.0,77.23,29.803333,76.47,30.953333,76.36,32.573334,76.5,28.333334,76.34,26.903334,78.34,34.733334,78.54,29.633333,80.64,26.693333,86.6,10.963333,78.78,22.123333,75.97,9.723333,77.07,23.963333,72.65,29.673334,76.18,18.503334,75.08,41.033333,76.89,38.113335,78.54,29.633333,80.64,26.693333,82.23,30.863333,78.34,34.733334,78.78,22.123333,80.32,37.683334,79.81,38.343334,82.11,38.923332,83.67,18.993334,94.07,23.233334,86.6,10.963333,0.0,0.0,I,558423.0,-3.7273195,3.690263092517853,0.005256768109307818,3.9387502538686414e-08,0.023671906442727864,1.7736701633415998e-07,0.0027217859142546104,2.0393585446092744e-08,0.021696071048350397,1.6256263082697497e-07,0.004794366581773747,3.592285639852428e-08
558423,2017101600.0,3502.0,5.0,77.24,29.803333,76.47,30.953333,76.36,32.573334,76.5,28.333334,76.34,26.903334,78.34,34.733334,78.54,29.633333,80.62,26.703333,86.6,10.963333,78.76,22.133333,75.97,9.723333,77.07,23.963333,72.79,29.733334,76.18,18.493334,75.08,41.543335,76.89,38.113335,78.54,29.633333,80.62,26.703333,82.22,30.853333,78.34,34.733334,78.76,22.133333,80.42,37.693333,79.81,38.343334,82.16,39.293335,83.69,18.983334,94.06,23.363333,86.6,10.963333,0.0,0.0,I,558424.0,-3.7249618,3.6865875124931335,0.005106114614462116,6.898303920210133e-08,0.02332809218850085,3.151599248069576e-07,0.002557101782454567,3.454616001043455e-08,0.021393282795031204,2.890208655973809e-07,0.004654508353556308,6.288188896318108e-08
558424,2017101600.0,3502.0,6.0,77.24,29.803333,76.47,30.953333,76.36,32.573334,76.5,28.333334,76.34,26.903334,78.34,34.733334,78.54,29.633333,80.6,26.733334,86.6,10.963333,78.74,22.133333,75.97,9.723333,77.07,23.963333,72.91,29.783333,76.18,18.493334,75.1,41.923332,76.89,38.123333,78.54,29.633333,80.6,26.733334,82.21,30.853333,78.34,34.733334,78.74,22.133333,80.5,37.693333,79.81,38.343334,82.21,39.633335,83.73,18.973333,94.06,23.493334,86.6,10.963333,0.0,0.0,I,558425.0,-3.722744,3.6813849806785583,0.004667987520992813,1.2634532466980445e-07,0.022675487850689437,6.137424021931043e-07,0.002649371146041967,7.170877302308871e-08,0.020601469226075603,5.576063145708471e-07,0.00448634147817373,1.21428831608983e-07
558425,2017101600.0,3502.0,7.0,77.24,29.803333,76.47,30.943333,76.36,32.573334,76.49,28.333334,76.34,26.903334,78.34,34.72333,78.54,29.633333,80.57,26.773333,86.6,10.973333,78.73,22.143333,75.97,9.723333,77.07,23.963333,72.98,29.833334,76.18,18.493334,75.11,42.343334,76.89,38.123333,78.54,29.633333,80.57,26.773333,82.19,30.833334,78.34,34.72333,78.73,22.143333,80.57,37.65333,79.81,38.343334,82.28,40.003334,83.77,18.973333,94.07,23.633333,86.6,10.973333,0.0,0.0,I,558426.0,-3.7206814,3.677585244178772,0.0044771381313468885,6.464090900341672e-08,0.022325291082768463,3.223324961211061e-07,0.0026097987474469355,3.76802677071295e-08,0.020124598948531372,2.9055890865956416e-07,0.004319379626414428,6.236319210867655e-08
558426,2017101600.0,3502.0,8.0,77.24,29.803333,76.47,30.943333,76.36,32.573334,76.49,28.333334,76.33,26.903334,78.34,34.72333,78.54,29.633333,80.51,26.803333,86.59,10.973333,78.71,22.143333,75.97,9.723333,77.08,23.963333,73.0,29.823334,76.18,18.503334,75.14,42.703335,76.89,38.123333,78.54,29.633333,80.51,26.803333,82.17,30.823334,78.34,34.72333,78.71,22.143333,80.61,37.613335,79.82,38.343334,82.33,40.343334,83.8,18.963333,94.07,23.773333,86.59,10.973333,0.0,0.0,I,558427.0,-3.7190237,3.6737194657325745,0.004219659458125636,6.305961629873918e-08,0.02187633704607,3.2692529665885517e-07,0.0026594093657543085,3.974285978523789e-08,0.01956292090359172,2.9235304367690704e-07,0.0041287737746415355,6.170139855997838e-08
558427,2017101600.0,3502.0,9.0,77.24,29.803333,76.47,30.943333,76.36,32.573334,76.49,28.333334,76.33,26.903334,78.34,34.72333,78.54,29.633333,80.44,26.833334,86.59,10.973333,78.71,22.143333,75.97,9.723333,77.08,23.963333,72.99,29.823334,76.18,18.503334,75.17,43.013332,76.88,38.123333,78.54,29.633333,80.44,26.833334,82.14,30.803333,78.34,34.72333,78.71,22.143333,80.61,37.56333,79.82,38.343334,82.39,40.683334,83.8,18.993334,94.07,23.903334,86.59,10.973333,0.0,0.0,I,558428.0,-3.7176251,3.6699687838554382,0.003942138735444643,5.545648820714966e-08,0.021309384086968083,2.997722014943942e-07,0.002563332380840992,3.6059971880487235e-08,0.018950476392833676,2.665879973096665e-07,0.003963220358264933,5.575305635093649e-08
558428,2017101600.0,3502.0,10.0,77.24,29.803333,76.47,30.933332,76.36,32.573334,76.49,28.333334,76.33,26.903334,78.34,34.733334,78.54,29.633333,80.36,26.863333,86.59,10.973333,78.71,22.143333,75.97,9.723333,77.08,23.963333,72.98,29.803333,76.18,18.503334,75.18,43.303333,76.88,38.123333,78.54,29.633333,80.36,26.863333,82.1,30.783333,78.34,34.733334,78.71,22.143333,80.56,37.483334,79.82,38.343334,82.44,41.023335,83.81,19.033333,94.09,24.053333,86.59,10.973333,0.0,0.0,I,558429.0,-3.7162728,3.66686475276947,0.003784143944072059,3.64602608927968e-08,0.020982638262607867,2.021679081400439e-07,0.0026037407469967234,2.508706548582033e-08,0.018411566036151444,1.7739560414307943e-07,0.003832110506894118,3.692241915645446e-08
558429,2017101600.0,3502.0,11.0,77.24,29.803333,76.47,30.933332,76.36,32.573334,76.49,28.333334,76.33,26.903334,78.35,34.733334,78.54,29.633333,80.25,26.923334,86.58,10.983334,78.72,22.143333,75.97,9.723333,77.08,23.963333,72.97,29.803333,76.18,18.503334,75.23,43.47333,76.88,38.123333,78.54,29.633333,80.25,26.923334,82.03,30.753334,78.35,34.733334,78.72,22.143333,80.46,37.383335,79.82,38.343334,83.81,19.073334,82.5,41.363335,94.1,24.193333,86.58,10.983334,0.0,0.0,I,558430.0,-3.7771003,3.6698509454727173,0.002369387717373531,2.1128652123837585e-08,0.0031259780827032004,2.7875430843117003e-08,0.0021815625693802944,1.9453750129977126e-08,0.002921831602930605,2.6054985872547746e-08,0.0013904755701341972,1.2399352960530537e-08
558430,2017101600.0,3502.0,12.0,77.24,29.803333,76.47,30.933332,76.36,32.573334,76.49,28.333334,76.33,26.903334,78.35,34.733334,78.54,29.633333,80.15,26.973333,86.58,10.983334,78.72,22.143333,75.97,9.723333,77.08,23.963333,72.97,29.783333,76.18,18.503334,75.25,43.763332,76.88,38.123333,78.54,29.633333,80.15,26.973333,81.97,30.713333,78.35,34.733334,78.72,22.143333,80.33,37.263332,79.82,38.343334,83.81,19.083334,82.57,41.683334,94.11,24.343334,86.58,10.983334,0.0,0.0,I,558431.0,-3.7762916,3.6679224371910095,0.0023717031940164953,8.820706160633918e-09,0.0030100581668645755,1.1194840350729036e-08,0.002295552779633011,8.537491789214324e-09,0.0026919994222053705,1.00119340176192e-08,0.0015636992004328853,5.815622800287359e-09
558431,2017101600.0,3502.0,13.0,77.24,29.803333,76.46,30.923334,76.36,32.573334,76.49,28.333334,76.32,26.903334,78.35,34.733334,78.54,29.633333,80.06,27.003334,86.58,10.983334,78.72,22.143333,75.97,9.723333,77.08,23.963333,72.96,29.773333,76.18,18.503334,75.3,43.933334,76.88,38.133335,78.54,29.633333,80.06,27.003334,81.88,30.643333,78.35,34.733334,78.72,22.143333,80.15,37.113335,79.82,38.343334,83.81,19.093334,82.63,41.97333,94.12,24.493334,86.58,10.983334,0.0,0.0,I,558432.0,-3.7753239,3.6655619144439697,0.002538304230200127,1.414360285977688e-08,0.0028959884449004957,1.6136643497594484e-08,0.0025119097411776693,1.3996530981639187e-08,0.002443099796584,1.3613117316107306e-08,0.001858719025821156,1.035690813431497e-08
558432,2017101600.0,3502.0,14.0,77.24,29.803333,76.46,30.923334,76.36,32.573334,76.49,28.333334,76.32,26.903334,78.35,34.733334,78.53,29.633333,79.93,27.083334,86.57,10.993333,78.72,22.143333,75.97,9.723333,77.08,23.963333,72.95,29.763334,76.18,18.503334,75.33,44.113335,76.88,38.133335,78.53,29.633333,79.93,27.083334,81.78,30.563334,78.35,34.733334,78.72,22.143333,79.97,36.97333,79.82,38.343334,83.81,19.113333,82.69,42.213333,94.14,24.653334,86.57,10.993333,0.0,0.0,I,558433.0,-3.7742627,3.6630306243896484,0.0027369502720639366,1.7536815472896272e-08,0.0028468628487799763,1.824107254168335e-08,0.002822926569578717,1.8087702524060172e-08,0.002276437086234177,1.4586109774965555e-08,0.002165257168612791,1.3873732308878913e-08
558433,2017101600.0,3502.0,15.0,77.23,29.803333,76.46,30.923334,76.36,32.573334,76.49,28.333334,76.32,26.903334,78.35,34.733334,78.53,29.633333,79.79,27.153334,86.57,10.993333,78.72,22.143333,75.97,9.723333,77.09,23.953333,72.94,29.753334,76.18,18.503334,75.37,44.243332,76.88,38.133335,78.53,29.633333,79.79,27.153334,81.64,30.483334,78.35,34.733334,79.77,36.823334,78.72,22.143333,79.82,38.343334,83.8,19.123333,82.75,42.443333,94.17,24.823334,86.57,10.993333,0.0,0.0,I,558434.0,-3.7604017,3.679852843284607,0.008270792570579832,2.340527178716816e-06,0.019349186212480635,5.475569098112287e-06,0.006797347245155291,1.92356123487528e-06,0.014124404401682536,3.997023514157338e-06,0.004282692237482889,1.2119464361328443e-06
558434,2017101600.0,3502.0,16.0,77.23,29.803333,76.46,30.923334,76.36,32.573334,76.49,28.333334,76.31,26.903334,78.35,34.733334,78.53,29.633333,79.63,27.223333,86.57,10.993333,78.72,22.143333,75.97,9.723333,77.09,23.953333,72.91,29.763334,76.18,18.503334,75.41,44.343334,76.88,38.133335,78.53,29.633333,79.63,27.223333,81.45,30.343334,78.35,34.733334,79.53,36.663334,78.72,22.143333,79.82,38.343334,83.8,19.133333,82.81,42.683334,94.19,24.993334,86.57,10.993333,0.0,0.0,I,558435.0,-3.7605402,3.670630156993866,0.007733830710914695,6.578237272750671e-07,0.017699481591901184,1.5054814860621405e-06,0.007186219357571062,6.112450323152382e-07,0.01191177016331303,1.0131906606406378e-06,0.005155805218425328,4.3854218338426215e-07
558435,2017101600.0,3502.0,17.0,77.23,29.803333,76.45,30.913334,76.36,32.573334,76.49,28.333334,76.31,26.903334,78.34,34.733334,78.52,29.633333,79.42,27.303333,86.56,11.003333,78.71,22.143333,75.97,9.723333,77.09,23.953333,72.86,29.743334,76.18,18.503334,75.45,44.40333,76.88,38.133335,78.52,29.633333,79.42,27.303333,81.24,30.193333,78.34,34.733334,79.24,36.483334,78.71,22.143333,79.82,38.343334,83.81,19.123333,82.88,42.923332,94.23,25.163334,86.56,11.003333,0.0,0.0,I,558436.0,-3.760827,3.6617022156715393,0.007588352512155341,6.048534359891507e-07,0.016451133548153408,1.3112891944038986e-06,0.007871733848144302,6.274412341302566e-07,0.00995271926077333,7.93312702944567e-07,0.006243042392962962,4.976212737034582e-07
558436,2017101600.0,3502.0,18.0,77.22,29.803333,76.45,30.913334,76.35,32.583332,76.48,28.333334,76.3,26.903334,78.34,34.72333,78.52,29.633333,79.16,27.383333,86.56,11.003333,78.7,22.143333,75.98,9.723333,77.09,23.953333,72.76,29.713333,76.18,18.503334,75.49,44.443333,76.89,38.143333,78.52,29.633333,79.16,27.383333,80.98,30.013334,78.34,34.72333,78.92,36.303333,78.7,22.143333,79.82,38.343334,83.82,19.133333,82.96,43.133335,94.26,25.333334,86.56,11.003333,0.0,0.0,I,558437.0,-3.7611291,3.6535797715187073,0.007572830520660721,4.996106706005126e-07,0.015363494646368289,1.013592717029371e-06,0.00852350796841676,5.623307586709291e-07,0.008246209438233329,5.440362379836507e-07,0.007215326281055537,4.7602465049820496e-07
558437,2017101600.0,3502.0,19.0,77.2,29.803333,76.44,30.913334,76.35,32.583332,76.48,28.323334,76.29,26.893333,78.33,34.72333,78.51,29.633333,78.9,27.493334,86.55,11.003333,78.65,22.143333,75.98,9.723333,77.1,23.953333,72.62,29.663334,76.19,18.503334,75.54,44.463333,76.89,38.143333,78.51,29.633333,78.9,27.493334,80.68,29.823334,78.33,34.72333,78.57,36.113335,78.65,22.143333,79.82,38.343334,83.83,19.143333,83.06,43.303333,94.3,25.513334,86.55,11.003333,0.0,0.0,I,558438.0,-3.7612684,3.6457138657569885,0.007951965543759609,4.920077769993954e-07,0.014698896959755745,9.094571119197019e-07,0.009415754998277334,5.825760511637126e-07,0.007025122378533574,4.346616978645573e-07,0.008502106901984132,5.260463835811216e-07
558438,2017101600.0,3502.0,20.0,77.14,29.793333,76.43,30.903334,76.34,32.583332,76.47,28.323334,76.25,26.893333,78.31,34.713333,78.49,29.633333,78.61,27.623333,86.55,11.013333,78.43,22.173334,76.0,9.733334,77.12,23.953333,72.47,29.693333,76.2,18.503334,75.59,44.533333,76.91,38.15333,78.49,29.633333,78.61,27.623333,80.34,29.593334,78.31,34.713333,78.2,35.90333,78.43,22.173334,79.82,38.353333,83.84,19.133333,83.16,43.463333,94.32,25.693333,86.55,11.013333,0.0,0.0,I,558439.0,-3.7611866,3.638834238052368,0.008200893018234836,3.881423402119951e-07,0.014186218502693823,6.714234701209964e-07,0.01005870897666043,4.7607142698134176e-07,0.006017058630088305,2.847830367598119e-07,0.00951679199171975,4.504228876981433e-07
558439,2017101600.0,3502.0,21.0,76.92,29.763334,76.4,30.893333,76.32,32.603333,76.47,28.323334,76.07,26.853333,78.19,34.65333,78.38,29.653334,78.3,27.733334,86.55,11.013333,78.04,22.233334,76.05,9.723333,77.18,23.973333,72.29,29.663334,76.23,18.513334,75.65,44.603333,76.99,38.213333,78.38,29.653334,78.3,27.733334,79.98,29.393333,78.19,34.65333,77.8,35.693333,78.04,22.233334,79.83,38.353333,83.85,19.133333,83.27,43.613335,94.34,25.873333,86.55,11.013333,0.0,0.0,I,558440.0,-3.7602477,3.6355456709861755,0.007600454674193868,8.219643460412238e-08,0.013258851934132374,1.43390152648367e-07,0.00961020051797012,1.0393117941876498e-07,0.005022366029878068,5.431524805147576e-08,0.009475385830712049,1.0247320261344201e-07
558440,2017101600.0,3502.0,22.0,76.55,29.723333,76.28,30.853333,76.21,32.693333,76.45,28.323334,75.66,26.763334,77.79,34.423332,78.01,29.723333,77.97,27.833334,86.55,11.013333,77.61,22.313334,76.3,9.723333,77.42,24.043333,72.1,29.653334,76.4,18.543333,75.7,44.633335,77.25,38.383335,78.01,29.723333,77.97,27.833334,77.79,34.423332,79.56,29.203333,77.36,35.483334,77.61,22.313334,79.83,38.353333,83.87,19.143333,83.38,43.72333,94.39,26.103333,86.55,11.013333,0.0,0.0,I,558441.0,-3.7450511,3.617413341999054,0.005729020358431697,1.8835950733872625e-06,0.01019010218285024,3.350315598142474e-06,0.0066580522634500415,2.1890434414903165e-06,0.0004100608959869591,1.348203768089318e-07,0.008249924509361753,2.7124213546876843e-06
558441,2017101600.0,3502.0,23.0,76.18,29.703333,75.96,30.753334,75.93,32.913334,76.38,28.313334,75.25,26.653334,77.31,34.083332,77.54,29.833334,77.59,27.933332,86.54,11.013333,77.19,22.423334,76.83,9.733334,77.89,24.193333,71.88,29.633333,76.86,18.633333,75.72,44.663334,77.69,38.683334,77.54,29.833334,77.59,27.933332,77.31,34.083332,79.12,29.053333,76.89,35.273335,77.19,22.423334,79.84,38.363335,83.88,19.163334,83.47,43.833332,94.47,26.353333,86.54,11.013333,0.0,0.0,I,558442.0,-3.7345405,3.611289143562317,0.005718620710621421,2.144814817767566e-07,0.009558535428112967,3.585005801188227e-07,0.00568020068455002,2.1304050771348456e-07,0.0009180276351423495,3.443136683844633e-08,0.007118551558161468,2.6698701724752083e-07
558442,2017101600.0,3502.0,24.0,75.89,29.713333,75.62,30.663334,75.58,33.15333,76.13,28.283333,74.9,26.543333,76.9,33.763332,77.13,29.963333,77.22,28.053333,86.54,11.013333,76.77,22.543333,77.44,9.743333,78.4,24.383333,71.63,29.593334,77.41,18.753334,75.71,44.703335,78.16,39.023335,77.13,29.963333,77.22,28.053333,76.9,33.763332,78.65,28.753334,76.4,35.083332,76.77,22.543333,79.87,38.393333,83.9,19.203333,83.54,43.953335,94.56,26.613333,86.54,11.013333,0.0,0.0,I,558443.0,-3.7225814,3.603290855884552,0.005356053612972067,3.426407062993128e-07,0.008429717406507768,5.392709884520151e-07,0.004745967206333728,3.0361188911796763e-07,0.0016858739404357612,1.0784974898001035e-07,0.005680701027043105,3.6340924733596997e-07
558443,2017101600.0,3502.0,25.0,75.67,29.763334,75.34,30.633333,75.24,33.323334,75.7,28.273333,74.6,26.423334,76.57,33.47333,76.8,30.083334,76.82,28.173334,86.54,11.023334,76.33,22.693333,78.02,9.743333,78.86,24.583334,71.35,29.473333,77.88,18.893333,75.69,44.763332,78.59,39.363335,76.8,30.083334,76.82,28.173334,76.57,33.47333,78.12,28.543333,75.91,34.923332,76.33,22.693333,80.06,38.593334,83.92,19.283333,83.58,44.06333,94.65,26.873333,86.54,11.023334,0.0,0.0,I,558444.0,-3.7139504,3.5974258184432983,0.00472490045645342,1.6253026411999618e-07,0.007089180103332906,2.438583257378891e-07,0.003796441570258782,1.3059251868206545e-07,0.00171398335493672,5.895873784910258e-08,0.004489254707794828,1.5442436514472265e-07
558444,2017101600.0,3502.0,26.0,75.44,29.823334,75.11,30.613333,74.93,33.433334,75.28,28.283333,74.32,26.323334,76.25,33.203335,76.51,30.213333,76.41,28.263334,86.54,11.023334,75.87,22.853333,78.56,9.743333,79.26,24.783333,71.1,29.563334,78.26,19.073334,75.66,44.833332,78.99,39.713333,76.51,30.213333,76.41,28.263334,76.25,33.203335,77.57,28.313334,75.4,34.773335,75.87,22.853333,80.42,38.993332,83.9,19.413334,83.6,44.163334,94.73,27.113333,86.54,11.023334,0.0,0.0,I,558445.0,-3.7074199,3.5926193594932556,0.003971244167422815,9.174387193970194e-08,0.005678195745312185,1.311779486086224e-07,0.0031073291074442734,7.178566506850691e-08,0.001532488622264802,3.540362515693764e-08,0.0034308932650675334,7.926065965201305e-08
558445,2017101600.0,3502.0,27.0,75.2,29.893333,74.89,30.603333,74.64,33.513332,74.95,28.333334,74.04,26.243334,75.95,32.923332,76.38,30.273333,76.02,28.383333,86.54,11.023334,75.39,23.033333,79.09,9.763333,79.63,24.983334,70.8,29.583334,78.6,19.243334,75.64,44.933334,79.38,40.073334,76.02,28.383333,76.38,30.273333,75.95,32.923332,76.95,28.103333,74.88,34.613335,75.39,23.033333,80.84,39.443333,83.87,19.563334,83.59,44.253334,94.82,27.373333,86.54,11.023334,0.0,0.0,I,558446.0,-3.7151337,3.599861443042755,0.005160647111038088,2.706644540852941e-07,0.005884270637231034,3.0861689734795525e-07,0.003673986982997439,1.9269243946994986e-07,0.0022844991560860635,1.1981689575669687e-07,0.0035809248307825978,1.8781153672979607e-07
558446,2017101600.0,3502.0,28.0,74.96,29.953333,74.72,30.593334,74.35,33.593334,74.68,28.423334,73.74,26.213333,75.63,32.683334,76.1,30.303333,75.6,28.533333,86.55,11.023334,74.9,23.233334,79.59,9.773334,80.03,25.223333,70.51,29.583334,78.9,19.433332,75.59,45.053333,79.79,40.453335,75.6,28.533333,76.1,30.303333,76.32,27.963333,75.63,32.683334,74.35,34.423332,74.9,23.233334,81.2,39.843334,83.81,19.763334,83.51,44.353333,86.55,11.023334,94.91,27.643333,0.0,0.0,I,558447.0,-3.6908538,3.6737635731697083,0.012978701652754714,7.088350143244088e-05,0.02527886953184796,0.00013806117380708199,0.0016089721574559172,8.787441400471449e-06,0.027094193270609867,0.00014797560949407246,0.006201507397980271,3.386968668277585e-05
